ride_id,timestamp,hour,day,weekday,month,is_weekend,zone_id,weather,traffic_level,event_flag,distance_km,duration_min,fare_usd,surge_multiplier,wait_time_min,driver_earnings_usd,cancelled,demand_score,efficiency,peak_hour,congestion_index,cancellation_risk,zone_demand_density,driver_opportunity_score
20617,2023-11-05 14:27:05,14,5,6,11,1,Z01,Clear,Low,0,8.6,30.4,33.34,1.0,7.2,24.37,0,0.64,3.877,0,0.302,0.05,0.4,2.166
16624,2023-11-05 14:42:00,14,5,6,11,1,Z18,Cloudy,Low,0,9.42,34.3,37.8,1.0,7.6,27.51,0,0.641,4.013,0,0.302,0.05,0.581,2.32
34186,2023-11-05 14:50:29,14,5,6,11,1,Z04,Rainy,Medium,0,11.25,53.1,26.66,1.0,8.0,20.51,0,0.694,2.37,0,0.545,0.13,0.301,1.779
40601,2023-11-05 15:03:31,15,5,6,11,1,Z06,Cloudy,Medium,0,8.04,34.5,8.65,1.0,4.2,6.33,0,0.435,1.076,0,0.485,0.05,0.176,0.656
35895,2023-11-05 15:28:51,15,5,6,11,1,Z03,Cloudy,Medium,0,8.08,33.6,23.54,1.19,6.8,17.76,0,1.052,2.913,0,0.627,0.05,0.968,2.748
47870,2023-11-05 15:44:23,15,5,6,11,1,Z04,Clear,Low,0,11.21,40.5,25.73,1.0,2.6,19.97,0,0.338,2.295,0,0.232,0.05,0.147,2.596
14380,2023-11-05 15:58:21,15,5,6,11,1,Z16,Rainy,Low,0,9.8,32.9,35.75,1.0,6.6,26.11,0,0.822,3.648,0,0.344,0.13,0.524,3.252
16509,2023-11-05 16:13:02,16,5,6,11,1,Z01,Clear,Low,0,8.2,31.3,29.22,1.0,3.9,22.17,0,0.509,3.563,0,0.271,0.05,0.318,2.893
49353,2023-11-05 16:17:33,16,5,6,11,1,Z09,Clear,Low,0,10.87,38.1,13.63,1.0,10.4,10.73,0,0.488,1.254,0,0.266,0.17,0.369,0.503
4317,2023-11-05 16:20:09,16,5,6,11,1,Z11,Cloudy,Low,0,5.76,21.0,34.55,1.0,7.2,26.77,0,0.941,5.998,0,0.371,0.05,0.833,3.499
47822,2023-11-05 16:26:05,16,5,6,11,1,Z03,Cloudy,Medium,1,7.14,32.5,21.6,1.19,8.1,17.16,0,1.139,3.025,0,0.647,0.05,1.048,2.413
36111,2023-11-05 16:27:39,16,5,6,11,1,Z06,Cloudy,Low,0,4.88,20.0,5.09,1.0,3.2,3.88,1,0.505,1.043,0,0.27,0.05,0.204,0.612
49276,2023-11-05 16:30:27,16,5,6,11,1,Z11,Clear,Medium,0,1.94,8.6,12.3,1.0,5.0,8.93,0,0.678,6.34,0,0.541,0.05,0.6,1.211
31059,2023-11-05 16:46:07,16,5,6,11,1,Z13,Clear,High,0,0.5,2.3,3.0,1.0,5.6,2.18,0,0.365,6.0,0,0.777,0.05,0.154,0.142
31034,2023-11-05 16:48:51,16,5,6,11,1,Z12,Cloudy,Low,0,6.38,23.3,22.31,1.0,5.7,17.48,0,0.388,3.497,0,0.243,0.05,0.211,1.19
8112,2023-11-05 16:49:40,16,5,6,11,1,Z04,Clear,Low,0,12.71,47.5,30.18,1.0,6.6,23.52,0,0.404,2.375,0,0.247,0.05,0.175,1.44
19018,2023-11-05 16:51:00,16,5,6,11,1,Z08,Clear,Medium,0,6.5,28.0,30.41,1.0,6.4,23.64,0,0.531,4.678,0,0.507,0.05,0.241,1.961
319,2023-11-05 16:58:44,16,5,6,11,1,Z11,Cloudy,Medium,0,3.95,17.7,24.07,1.0,7.4,18.61,0,0.817,6.094,0,0.573,0.05,0.723,2.055
42848,2023-11-05 16:59:38,16,5,6,11,1,Z14,Cloudy,Medium,0,6.38,31.0,35.17,1.0,9.0,25.52,0,0.868,5.513,0,0.585,0.05,0.741,2.461
26518,2023-11-05 17:24:18,17,5,6,11,1,Z17,Rainy,Low,1,2.61,8.1,25.35,1.4,6.5,19.04,0,1.789,9.713,1,0.567,0.13,0.811,5.24
12724,2023-11-05 17:34:23,17,5,6,11,1,Z09,Cloudy,Low,0,10.92,37.7,15.78,1.15,7.4,12.18,0,1.365,1.445,1,0.469,0.05,1.031,2.247
18180,2023-11-05 17:49:46,17,5,6,11,1,Z02,Clear,High,0,0.5,5.2,10.79,2.36,8.6,8.6,0,1.613,21.58,1,1.065,0.05,1.223,1.613
30592,2023-11-05 17:52:43,17,5,6,11,1,Z11,Cloudy,High,0,1.88,10.3,20.84,1.66,10.0,15.14,0,1.684,11.085,1,1.081,0.05,1.49,2.55
17945,2023-11-05 17:57:10,17,5,6,11,1,Z06,Clear,Medium,0,5.4,25.8,6.66,1.17,8.2,4.87,0,1.101,1.233,1,0.639,0.05,0.445,0.654
15191,2023-11-05 18:08:28,18,5,6,11,1,Z15,Clear,Low,0,7.91,28.3,25.22,1.0,9.2,20.07,0,0.989,3.188,1,0.382,0.05,0.505,2.158
15792,2023-11-05 18:18:02,18,5,6,11,1,Z15,Rainy,Medium,0,10.79,50.7,83.8,2.18,11.8,64.82,0,1.662,7.766,1,0.768,0.25,0.849,9.13
7829,2023-11-05 18:46:04,18,5,6,11,1,Z11,Rainy,Low,0,0.5,2.5,6.89,1.34,6.1,5.09,0,2.377,13.78,1,0.702,0.18,2.104,1.983
17695,2023-11-05 18:47:54,18,5,6,11,1,Z03,Clear,Medium,0,6.49,29.3,29.8,1.52,10.0,23.6,0,2.17,4.592,1,0.885,0.1,1.996,5.121
37574,2023-11-05 18:55:15,18,5,6,11,1,Z06,Cloudy,Medium,0,6.62,27.8,10.88,1.27,6.3,7.86,0,1.108,1.644,1,0.64,0.05,0.448,1.382
29724,2023-11-05 19:36:33,19,5,6,11,1,Z06,Fog,Medium,0,8.41,40.1,9.6,1.0,6.7,7.37,0,0.851,1.141,1,0.581,0.05,0.344,0.936
26620,2023-11-05 19:38:22,19,5,6,11,1,Z17,Cloudy,Medium,0,0.5,6.3,5.62,1.0,7.4,4.31,0,0.971,11.24,1,0.609,0.05,0.44,0.566
25020,2023-11-05 19:43:30,19,5,6,11,1,Z11,Rainy,High,0,5.34,28.3,62.92,1.91,10.6,47.39,0,2.608,11.783,1,1.294,0.3,2.308,11.66
13150,2023-11-05 19:50:33,19,5,6,11,1,Z11,Clear,Low,0,1.35,5.1,16.27,1.76,10.7,12.42,0,1.811,12.052,1,0.572,0.22,1.603,2.102
21532,2023-11-05 19:52:47,19,5,6,11,1,Z20,Cloudy,High,0,2.5,12.1,25.48,1.23,8.3,18.8,0,1.24,10.192,1,0.978,0.05,0.716,2.809
38468,2023-11-05 20:05:27,20,5,6,11,1,Z16,Clear,Low,0,6.42,24.4,26.38,1.15,8.1,20.34,0,1.254,4.109,1,0.443,0.05,0.799,3.149
40382,2023-11-05 20:26:36,20,5,6,11,1,Z06,Clear,Medium,0,4.11,19.2,5.9,1.0,5.7,4.36,0,0.984,1.436,1,0.612,0.05,0.398,0.753
42620,2023-11-05 20:46:16,20,5,6,11,1,Z08,Rainy,High,0,8.84,55.1,49.37,1.28,7.2,38.01,0,1.187,5.585,1,0.966,0.13,0.539,6.266
23513,2023-11-05 21:11:53,21,5,6,11,1,Z02,Cloudy,Medium,0,1.99,10.0,16.37,1.0,5.8,12.82,0,0.414,8.226,0,0.48,0.05,0.314,0.915
6054,2023-11-05 21:17:05,21,5,6,11,1,Z04,Clear,Medium,0,15.59,71.8,37.62,1.0,9.0,29.12,0,0.472,2.413,0,0.494,0.05,0.205,1.527
25543,2023-11-05 21:24:32,21,5,6,11,1,Z03,Fog,Medium,0,9.66,45.7,27.52,1.04,10.4,20.79,0,1.097,2.849,0,0.638,0.17,1.009,2.193
44506,2023-11-05 21:46:48,21,5,6,11,1,Z02,Clear,Medium,0,4.14,22.3,34.17,1.0,7.5,24.64,1,0.511,8.254,0,0.503,0.05,0.387,1.679
23775,2023-11-05 21:57:38,21,5,6,11,1,Z08,Clear,Low,0,3.77,15.1,17.37,1.0,3.6,13.71,0,0.354,4.607,0,0.236,0.05,0.161,1.348
4045,2023-11-05 22:15:26,22,5,6,11,1,Z09,Fog,Medium,0,10.32,44.9,14.58,1.25,14.7,11.53,0,1.282,1.413,0,0.68,0.17,0.968,1.006
31318,2023-11-05 22:23:49,22,5,6,11,1,Z12,Fog,Medium,0,6.83,32.6,26.06,1.13,8.7,19.4,0,1.032,3.816,0,0.623,0.05,0.562,2.301
11845,2023-11-05 22:25:25,22,5,6,11,1,Z14,Clear,High,0,1.22,9.4,6.07,1.09,6.5,4.62,0,1.006,4.975,0,0.924,0.05,0.858,0.715
30341,2023-11-05 22:26:58,22,5,6,11,1,Z18,Clear,Low,0,4.07,12.8,13.67,1.02,7.5,10.59,0,1.391,3.359,0,0.475,0.05,1.261,1.964
41088,2023-11-05 22:33:11,22,5,6,11,1,Z01,Clear,Medium,1,5.02,21.5,21.43,1.13,9.0,16.3,0,1.351,4.269,0,0.696,0.05,0.844,2.447
26610,2023-11-05 22:33:18,22,5,6,11,1,Z10,Snow,Low,0,12.32,45.4,11.13,1.23,6.0,8.69,0,1.295,0.903,0,0.453,0.13,0.868,1.876
37891,2023-11-05 22:34:45,22,5,6,11,1,Z12,Cloudy,Medium,0,8.24,38.7,26.36,1.0,5.6,20.55,0,0.859,3.199,0,0.583,0.05,0.468,3.152
42860,2023-11-05 22:36:25,22,5,6,11,1,Z15,Rainy,Low,0,14.41,49.6,53.42,1.05,7.1,38.57,0,1.041,3.707,0,0.394,0.13,0.532,5.655
35420,2023-11-05 23:34:43,23,5,6,11,1,Z09,Clear,Low,1,9.94,33.2,21.3,1.68,6.5,16.44,0,1.563,2.143,0,0.515,0.05,1.181,3.953
4956,2023-11-05 23:43:29,23,5,6,11,1,Z03,Rainy,Medium,0,9.15,42.3,42.02,1.71,6.0,31.13,0,1.687,4.592,0,0.774,0.13,1.552,8.753
38882,2023-11-05 23:43:53,23,5,6,11,1,Z15,Clear,Medium,0,9.44,40.6,32.02,1.0,10.2,25.39,1,0.814,3.392,0,0.572,0.17,0.416,2.026
46452,2023-11-05 23:47:46,23,5,6,11,1,Z06,Fog,Low,0,5.26,20.0,4.64,1.0,7.3,3.69,0,0.681,0.882,0,0.311,0.05,0.275,0.344
6465,2023-11-05 23:55:13,23,5,6,11,1,Z14,Clear,Medium,0,0.5,3.1,3.0,1.25,8.3,2.27,0,1.468,6.0,0,0.723,0.05,1.253,0.401
46709,2023-11-05 23:57:44,23,5,6,11,1,Z12,Snow,Low,0,5.6,17.1,25.19,1.28,6.3,19.15,0,1.138,4.498,0,0.416,0.13,0.62,3.459
10757,2023-11-06 00:19:04,0,6,0,11,0,Z10,Clear,Low,1,8.05,29.5,7.38,1.0,5.4,5.5,0,0.141,0.917,0,0.186,0.05,0.095,0.144
9691,2023-11-06 00:29:21,0,6,0,11,0,Z16,Clear,Low,0,8.11,26.3,32.5,1.0,4.7,24.13,1,0.192,4.007,0,0.198,0.05,0.122,0.986
21196,2023-11-06 00:32:18,0,6,0,11,0,Z06,Cloudy,Low,0,5.58,15.0,6.94,1.0,4.1,5.47,0,0.183,1.244,0,0.196,0.05,0.074,0.244
19470,2023-11-06 01:20:21,1,6,0,11,0,Z05,Rainy,Medium,0,5.57,24.5,16.64,1.0,9.2,12.24,0,0.333,2.987,0,0.461,0.13,0.17,0.443
43215,2023-11-06 01:31:31,1,6,0,11,0,Z09,Cloudy,Medium,0,10.14,46.1,10.07,1.0,9.0,7.75,0,0.405,0.993,0,0.478,0.05,0.306,0.349
39547,2023-11-06 01:32:47,1,6,0,11,0,Z20,Fog,Medium,0,2.17,5.9,14.16,1.0,6.6,10.95,0,0.326,6.525,0,0.46,0.05,0.188,0.541
6815,2023-11-06 01:35:40,1,6,0,11,0,Z10,Clear,High,0,6.14,36.7,4.29,1.0,6.9,3.11,0,0.354,0.699,0,0.774,0.05,0.237,0.16
13647,2023-11-06 01:50:17,1,6,0,11,0,Z04,Clear,High,0,9.51,62.8,20.82,1.0,3.4,15.61,0,0.344,2.189,0,0.772,0.05,0.149,1.579
46926,2023-11-06 02:12:03,2,6,0,11,0,Z09,Cloudy,Medium,1,8.83,40.8,11.07,1.0,1.7,8.83,0,0.217,1.254,0,0.435,0.05,0.164,1.127
28227,2023-11-06 02:36:29,2,6,0,11,0,Z19,Cloudy,Medium,0,3.3,13.6,8.66,1.0,6.3,6.63,0,0.471,2.624,0,0.493,0.05,0.289,0.496
1279,2023-11-06 03:00:10,3,6,0,11,0,Z16,Rainy,High,0,10.93,69.5,41.28,1.0,4.1,32.48,0,0.228,3.777,0,0.745,0.13,0.145,1.806
13671,2023-11-06 03:05:44,3,6,0,11,0,Z08,Rainy,Low,0,5.97,21.9,28.92,1.0,1.9,22.68,0,0.135,4.844,0,0.185,0.13,0.061,1.611
37396,2023-11-06 03:09:10,3,6,0,11,0,Z09,Clear,Low,0,11.36,38.3,11.12,1.0,2.8,8.2,0,0.208,0.979,0,0.202,0.05,0.157,0.609
41870,2023-11-06 03:39:04,3,6,0,11,0,Z13,Clear,Medium,0,6.33,30.5,46.59,1.0,3.4,34.12,0,0.1,7.36,0,0.408,0.05,0.042,1.004
30493,2023-11-06 03:43:39,3,6,0,11,0,Z01,Rainy,High,0,11.29,71.9,41.46,1.0,6.4,32.44,0,0.292,3.672,0,0.76,0.13,0.182,1.48
11403,2023-11-06 04:31:07,4,6,0,11,0,Z17,Clear,High,0,4.82,29.7,34.13,1.0,8.7,26.43,0,0.256,7.081,0,0.751,0.05,0.116,0.778
29470,2023-11-06 04:31:49,4,6,0,11,0,Z18,Clear,Low,1,13.47,45.0,50.02,1.0,3.2,37.13,0,0.293,3.713,0,0.221,0.05,0.266,3.4
165,2023-11-06 04:35:41,4,6,0,11,0,Z02,Clear,Medium,0,1.99,5.7,15.49,1.0,3.9,12.15,0,0.289,7.784,0,0.451,0.05,0.219,0.9
48910,2023-11-06 04:42:34,4,6,0,11,0,Z14,Clear,High,0,4.97,30.4,29.63,1.0,3.5,22.37,0,0.202,5.962,0,0.739,0.05,0.172,1.291
9985,2023-11-06 04:42:57,4,6,0,11,0,Z09,Clear,Medium,0,9.41,43.9,10.77,1.0,1.3,7.92,0,0.335,1.145,0,0.462,0.05,0.253,2.041
698,2023-11-06 05:10:59,5,6,0,11,0,Z04,Clear,Medium,0,10.0,47.8,22.13,1.0,5.9,17.25,0,0.1,2.213,0,0.408,0.05,0.043,0.292
9238,2023-11-06 05:17:14,5,6,0,11,0,Z07,Cloudy,Medium,0,9.19,39.6,26.67,1.0,4.9,20.32,0,0.123,2.902,0,0.413,0.05,0.059,0.51
5126,2023-11-06 05:47:45,5,6,0,11,0,Z04,Cloudy,Medium,0,7.91,33.6,16.25,1.0,4.4,12.5,0,0.1,2.054,0,0.408,0.05,0.043,0.284
45660,2023-11-06 05:48:45,5,6,0,11,0,Z12,Cloudy,Medium,0,8.55,40.0,25.74,1.0,2.4,19.23,0,0.1,3.011,0,0.408,0.05,0.054,0.801
24829,2023-11-06 05:50:36,5,6,0,11,0,Z03,Clear,Medium,0,4.35,21.2,12.99,1.0,6.5,10.21,0,0.15,2.986,0,0.419,0.05,0.138,0.236
49375,2023-11-06 06:31:53,6,6,0,11,0,Z10,Clear,High,0,11.92,77.2,11.06,1.0,4.8,8.09,0,0.534,0.928,0,0.816,0.05,0.358,0.9
19200,2023-11-06 06:32:32,6,6,0,11,0,Z10,Clear,Medium,0,12.24,54.5,12.21,1.0,8.9,9.6,0,0.666,0.998,0,0.538,0.05,0.446,0.718
20355,2023-11-06 06:32:32,6,6,0,11,0,Z16,Clear,High,0,6.82,44.0,26.18,1.0,8.2,20.82,0,0.733,3.839,0,0.861,0.05,0.467,1.861
14331,2023-11-06 06:58:44,6,6,0,11,0,Z17,Clear,Medium,0,3.71,20.2,25.97,1.0,8.1,18.97,0,0.392,7.0,0,0.475,0.05,0.178,0.918
47041,2023-11-06 07:49:24,7,6,0,11,0,Z03,Clear,High,0,11.34,71.6,40.85,1.34,7.4,30.45,0,2.01,3.602,1,1.156,0.1,1.849,8.271
38129,2023-11-06 07:54:52,7,6,0,11,0,Z09,Clear,High,0,7.42,46.8,7.83,1.12,9.2,6.12,0,1.47,1.055,1,1.032,0.05,1.111,0.978
43041,2023-11-06 08:26:56,8,6,0,11,0,Z10,Clear,High,0,9.89,60.5,10.23,1.18,9.1,7.61,0,1.212,1.034,1,0.972,0.05,0.812,1.014
31478,2023-11-06 08:32:30,8,6,0,11,0,Z10,Clear,Low,0,12.77,46.7,9.09,1.03,6.9,6.79,0,1.437,0.712,1,0.485,0.05,0.963,1.414
4108,2023-11-06 08:37:36,8,6,0,11,0,Z14,Clear,Low,0,0.5,2.0,6.16,2.23,7.5,4.84,0,1.853,12.32,1,0.581,0.1,1.581,1.196
2730,2023-11-06 08:52:00,8,6,0,11,0,Z05,Fog,Low,0,3.67,14.7,12.45,1.09,5.5,9.79,0,1.214,3.392,1,0.434,0.05,0.618,2.161
15554,2023-11-06 09:11:14,9,6,0,11,0,Z18,Clear,Medium,0,4.45,21.4,41.83,2.32,9.9,32.87,0,1.793,9.4,1,0.798,0.05,1.626,5.953
39010,2023-11-06 09:43:57,9,6,0,11,0,Z14,Cloudy,Medium,0,5.01,21.9,62.33,2.36,10.4,47.57,0,1.592,12.441,1,0.752,0.17,1.358,7.282
14354,2023-11-06 09:44:14,9,6,0,11,0,Z03,Rainy,Medium,0,8.52,40.9,48.27,2.06,7.9,37.83,0,2.24,5.665,1,0.902,0.18,2.06,10.726
40516,2023-11-06 09:50:22,9,6,0,11,0,Z08,Clear,High,0,5.11,35.5,25.15,1.09,5.5,18.95,1,1.122,4.922,1,0.951,0.05,0.51,3.866
26093,2023-11-06 10:05:15,10,6,0,11,0,Z01,Fog,Medium,0,10.34,46.7,35.7,1.0,8.2,25.99,0,0.718,3.453,0,0.55,0.05,0.449,2.276
34121,2023-11-06 10:06:26,10,6,0,11,0,Z06,Clear,Low,1,8.63,31.8,11.64,1.0,1.0,9.08,0,0.507,1.349,0,0.271,0.05,0.205,4.604
6992,2023-11-06 10:19:07,10,6,0,11,0,Z06,Clear,Low,0,4.4,16.0,4.9,1.0,6.2,3.82,0,0.333,1.114,0,0.231,0.05,0.135,0.205
4065,2023-11-06 10:31:32,10,6,0,11,0,Z13,Clear,Medium,0,4.05,18.8,30.04,1.0,6.4,23.2,1,0.374,7.417,0,0.471,0.05,0.157,1.356
25941,2023-11-06 10:38:55,10,6,0,11,0,Z08,Clear,Low,0,8.47,27.1,38.04,1.0,3.2,29.41,0,0.435,4.491,0,0.254,0.05,0.198,3.998
16652,2023-11-06 10:58:43,10,6,0,11,0,Z18,Rainy,Medium,0,10.66,49.1,47.98,1.12,6.7,35.62,0,1.377,4.501,0,0.702,0.13,1.249,7.321
3796,2023-11-06 10:59:33,10,6,0,11,0,Z04,Cloudy,Low,0,10.45,34.8,25.8,1.0,3.7,19.73,0,0.18,2.469,0,0.195,0.05,0.078,0.96
30523,2023-11-06 11:04:27,11,6,0,11,0,Z08,Clear,Medium,0,4.79,22.3,20.09,1.0,5.1,15.37,0,0.587,4.194,0,0.52,0.05,0.267,1.769
1658,2023-11-06 11:11:13,11,6,0,11,0,Z16,Rainy,Low,0,9.06,31.3,32.66,1.02,5.9,25.7,0,1.022,3.605,0,0.39,0.13,0.651,4.452
3117,2023-11-06 11:16:10,11,6,0,11,0,Z03,Clear,High,0,7.37,46.0,22.44,1.14,7.7,16.85,0,1.098,3.045,0,0.946,0.05,1.01,2.403
27384,2023-11-06 11:31:15,11,6,0,11,0,Z10,Clear,High,0,13.78,84.6,10.13,1.0,9.4,7.61,0,0.87,0.735,0,0.893,0.05,0.583,0.704
40868,2023-11-06 11:59:36,11,6,0,11,0,Z07,Clear,Low,0,7.14,23.6,21.23,1.0,4.3,15.46,0,0.389,2.973,0,0.244,0.05,0.188,1.399
25181,2023-11-06 12:00:31,12,6,0,11,0,Z15,Clear,Low,0,7.87,27.9,27.64,1.0,6.2,20.18,0,0.763,3.512,0,0.33,0.05,0.39,2.483
28763,2023-11-06 12:00:44,12,6,0,11,0,Z03,Clear,Medium,0,7.64,32.2,21.37,1.03,5.5,16.12,0,1.015,2.797,0,0.619,0.05,0.934,2.975
16513,2023-11-06 12:26:19,12,6,0,11,0,Z12,Cloudy,High,0,9.53,62.8,30.97,1.0,2.5,24.06,0,0.739,3.25,0,0.863,0.05,0.402,7.112
19373,2023-11-06 12:36:55,12,6,0,11,0,Z08,Clear,Medium,0,4.94,22.1,20.93,1.0,8.9,15.62,0,0.519,4.237,0,0.504,0.05,0.236,0.911
26872,2023-11-06 12:38:17,12,6,0,11,0,Z16,Cloudy,High,0,11.09,65.8,41.06,1.0,7.8,30.34,0,0.849,3.702,0,0.888,0.05,0.541,3.302
16048,2023-11-06 13:04:22,13,6,0,11,0,Z09,Rainy,Medium,0,8.02,39.2,8.77,1.02,6.2,6.88,0,1.399,1.094,0,0.707,0.13,1.057,1.552
22127,2023-11-06 13:06:17,13,6,0,11,0,Z05,Fog,Medium,0,4.44,18.5,12.58,1.0,8.2,9.58,0,0.659,2.833,0,0.537,0.05,0.335,0.77
16548,2023-11-06 13:33:34,13,6,0,11,0,Z19,Clear,Low,0,4.33,17.2,11.78,1.0,4.0,8.93,0,0.758,2.721,0,0.329,0.05,0.465,1.692
31661,2023-11-06 13:50:33,13,6,0,11,0,Z20,Clear,Low,0,0.5,4.8,3.39,1.0,7.8,2.56,0,0.61,6.78,0,0.295,0.05,0.352,0.2
7370,2023-11-06 13:54:20,13,6,0,11,0,Z19,Cloudy,Low,0,6.85,24.7,15.76,1.0,3.3,11.5,0,0.896,2.301,0,0.361,0.05,0.55,3.122
4243,2023-11-06 13:54:21,13,6,0,11,0,Z09,Clear,Low,1,8.05,29.4,10.08,1.09,8.5,7.46,0,1.43,1.252,0,0.484,0.05,1.08,1.255
27437,2023-11-06 13:55:56,13,6,0,11,0,Z04,Cloudy,Low,0,13.91,52.5,34.26,1.0,7.6,26.84,0,0.549,2.463,0,0.281,0.05,0.238,1.939
11858,2023-11-06 13:58:37,13,6,0,11,0,Z18,Rainy,High,0,10.1,67.4,92.03,2.33,7.6,67.54,0,1.585,9.112,0,1.058,0.13,1.437,14.086
23122,2023-11-06 14:42:33,14,6,0,11,0,Z14,Rainy,Medium,0,2.42,12.0,12.9,1.0,6.9,9.3,0,0.92,5.331,0,0.597,0.13,0.785,1.24
39898,2023-11-06 14:49:06,14,6,0,11,0,Z02,Fog,Low,0,0.65,2.6,3.63,1.0,7.9,2.71,0,0.998,5.585,0,0.384,0.05,0.757,0.342
8473,2023-11-06 14:59:56,14,6,0,11,0,Z05,Cloudy,Medium,0,5.02,22.6,11.85,1.0,5.3,9.04,0,0.391,2.361,0,0.475,0.05,0.199,0.667
23104,2023-11-06 15:03:49,15,6,0,11,0,Z09,Rainy,Medium,0,8.76,40.8,7.67,1.0,8.1,5.79,0,0.757,0.876,0,0.559,0.13,0.572,0.541
18331,2023-11-06 15:13:08,15,6,0,11,0,Z11,Clear,Low,0,1.95,2.0,12.9,1.0,4.3,9.52,0,0.825,6.615,0,0.344,0.05,0.73,1.827
41853,2023-11-06 15:19:42,15,6,0,11,0,Z05,Clear,High,0,2.49,16.2,8.3,1.0,5.4,6.39,0,0.409,3.333,0,0.787,0.05,0.208,0.484
39724,2023-11-06 15:22:52,15,6,0,11,0,Z20,Cloudy,Low,0,1.24,2.3,10.08,1.0,6.4,7.54,0,0.6,8.129,0,0.292,0.05,0.347,0.707
46313,2023-11-06 15:45:11,15,6,0,11,0,Z04,Clear,High,0,12.0,75.2,28.05,1.0,5.5,21.28,0,0.385,2.337,0,0.781,0.05,0.167,1.49
10921,2023-11-06 15:49:42,15,6,0,11,0,Z09,Clear,Medium,0,8.47,41.4,12.03,1.0,6.4,9.36,0,0.92,1.42,0,0.597,0.05,0.695,1.346
25964,2023-11-06 15:52:24,15,6,0,11,0,Z05,Clear,High,0,3.44,21.1,10.87,1.0,8.6,8.28,0,0.434,3.16,0,0.792,0.05,0.221,0.418
44422,2023-11-06 16:21:54,16,6,0,11,0,Z15,Clear,Medium,0,13.05,58.5,48.49,1.0,6.3,35.61,1,0.566,3.716,0,0.515,0.05,0.289,3.199
17249,2023-11-06 16:24:30,16,6,0,11,0,Z09,Cloudy,Medium,0,9.53,41.6,12.05,1.0,9.3,8.71,0,0.85,1.264,0,0.581,0.05,0.642,0.796
9692,2023-11-06 16:35:17,16,6,0,11,0,Z20,Clear,Medium,0,1.03,7.3,6.0,1.0,2.7,4.52,0,0.516,5.825,0,0.504,0.05,0.298,0.864
41626,2023-11-06 16:37:42,16,6,0,11,0,Z03,Clear,Medium,0,7.76,33.1,23.27,1.0,6.9,17.69,0,0.797,2.999,0,0.569,0.05,0.733,2.043
40980,2023-11-06 16:39:48,16,6,0,11,0,Z11,Clear,Medium,0,1.45,5.5,10.87,1.02,7.2,8.58,0,1.04,7.497,0,0.625,0.05,0.92,1.239
26525,2023-11-06 17:36:37,17,6,0,11,0,Z13,Clear,Medium,0,4.36,16.1,34.23,1.0,7.4,24.89,0,0.749,7.851,1,0.557,0.05,0.315,2.519
39885,2023-11-06 17:52:04,17,6,0,11,0,Z18,Clear,Medium,0,4.04,21.3,32.88,2.06,11.1,23.83,0,1.831,8.139,1,0.807,0.22,1.66,3.931
39326,2023-11-06 18:06:47,18,6,0,11,0,Z01,Clear,Low,0,5.98,23.4,23.97,1.22,4.2,18.93,0,1.298,4.008,1,0.453,0.05,0.811,5.85
36099,2023-11-06 18:06:55,18,6,0,11,0,Z19,Snow,Medium,0,12.03,56.3,44.99,1.67,10.9,33.41,0,2.153,3.74,1,0.881,0.3,1.322,6.599
4880,2023-11-06 18:12:18,18,6,0,11,0,Z19,Clear,Medium,0,9.37,38.3,23.26,1.16,9.9,18.58,0,1.287,2.482,1,0.682,0.05,0.79,2.415
25841,2023-11-06 18:14:03,18,6,0,11,0,Z04,Cloudy,Low,0,8.14,29.7,17.97,1.0,7.4,14.15,0,0.993,2.208,1,0.383,0.05,0.431,1.899
39499,2023-11-06 18:19:45,18,6,0,11,0,Z03,Rainy,High,0,10.77,67.6,62.72,2.11,12.9,49.18,0,3.0,5.824,1,1.385,0.3,2.759,11.437
30265,2023-11-06 18:27:04,18,6,0,11,0,Z16,Cloudy,Low,0,7.21,21.9,50.87,1.99,8.6,38.65,0,1.529,7.055,1,0.507,0.05,0.974,6.872
34529,2023-11-06 18:32:09,18,6,0,11,0,Z04,Fog,Medium,0,12.32,57.9,30.47,1.07,7.3,23.28,0,1.078,2.473,1,0.633,0.05,0.468,3.438
26613,2023-11-06 18:36:23,18,6,0,11,0,Z04,Cloudy,Low,0,11.4,37.9,24.82,1.02,5.4,19.66,0,1.075,2.177,1,0.402,0.05,0.466,3.914
17509,2023-11-06 19:11:27,19,6,0,11,0,Z16,Cloudy,Medium,0,4.07,20.3,14.13,1.07,8.2,10.33,0,1.491,3.472,1,0.729,0.05,0.95,1.878
49924,2023-11-06 19:17:19,19,6,0,11,0,Z02,Clear,High,0,7.25,43.6,138.33,2.43,11.2,105.94,0,1.647,19.08,1,1.072,0.17,1.249,15.579
36577,2023-11-06 19:17:59,19,6,0,11,0,Z12,Clear,High,0,6.97,41.8,28.8,1.18,6.5,22.29,0,1.021,4.132,1,0.928,0.05,0.556,3.501
47059,2023-11-06 19:33:27,19,6,0,11,0,Z03,Cloudy,Medium,1,6.32,27.4,25.23,1.42,8.0,18.18,0,2.533,3.992,1,0.969,0.1,2.33,5.756
30387,2023-11-06 19:36:07,19,6,0,11,0,Z10,Clear,Medium,0,11.53,51.4,21.53,2.45,6.9,16.53,0,1.522,1.867,1,0.736,0.05,1.02,3.646
